AOO.justification,AOO.range,AOOContinuingDecline.isInContinuingDecline,AOOContinuingDecline.justification,AOOContinuingDecline.qualifier,AOODetails.breedingRange,AOODetails.breedingRangeJustification,AOODetails.nonbreedingRange,AOODetails.nonbreedingRangeJustification,AOOExtremeFluctuation.isFluctuating,AOOExtremeFluctuation.justification,AreaRestricted.isRestricted,AreaRestricted.justification,AvgAnnualFecundity.fecundity,AvgReproductiveAge.age,AvgReproductiveAge.units,BirthSize.size,Congregatory.value,CropWildRelative.isRelative,CurrentTrendDataDerivation.value,DepthLower.limit,DepthUpper.limit,DepthZone.depthZone,EOO.justification,EOO.range,EOOContinuingDecline.isContinuingDecline,EOOContinuingDecline.justification,EOOContinuingDecline.qualifier,EOOExtremeFluctuation.isFluctuating,EOOExtremeFluctuation.justification,EggLaying.layEggs,ElevationLower.limit,ElevationUpper.limit,ExtinctionProbabilityGenerations3.justification,ExtinctionProbabilityGenerations3.range,ExtinctionProbabilityGenerations5.justification,ExtinctionProbabilityGenerations5.range,ExtinctionProbabilityYears100.justification,ExtinctionProbabilityYears100.range,FemaleMaturityAge.age,FemaleMaturityAge.units,FemaleMaturitySize.size,FreeLivingLarvae.hasStage,GenerationLength.justification,GenerationLength.quality,GenerationLength.range,GestationTime.time,GestationTime.units,HabitatContinuingDecline.isDeclining,HabitatContinuingDecline.justification,HabitatContinuingDecline.qualifier,IdentificationDescription.text,InPlaceEducationControlled.note,InPlaceEducationControlled.value,InPlaceEducationInternationalLegislation.note,InPlaceEducationInternationalLegislation.value,InPlaceEducationSubjectToPrograms.note,InPlaceEducationSubjectToPrograms.value,InPlaceLandWaterProtectionAreaPlanned.note,InPlaceLandWaterProtectionAreaPlanned.value,InPlaceLandWaterProtectionInPA.note,InPlaceLandWaterProtectionInPA.value,InPlaceLandWaterProtectionInvasiveControl.note,InPlaceLandWaterProtectionInvasiveControl.value,InPlaceLandWaterProtectionPercentProtected.note,InPlaceLandWaterProtectionPercentProtected.value,InPlaceLandWaterProtectionSitesIdentified.note,InPlaceLandWaterProtectionSitesIdentified.value,InPlaceResearchMonitoringScheme.note,InPlaceResearchMonitoringScheme.value,InPlaceResearchRecoveryPlan.note,InPlaceResearchRecoveryPlan.value,InPlaceSpeciesManagementExSitu.note,InPlaceSpeciesManagementExSitu.value,InPlaceSpeciesManagementHarvestPlan.note,InPlaceSpeciesManagementHarvestPlan.value,InPlaceSpeciesManagementReintroduced.note,InPlaceSpeciesManagementReintroduced.value,LiveBirth.liveBirth,Livelihoods.noInfo,LocationContinuingDecline.inDecline,LocationContinuingDecline.justification,LocationContinuingDecline.qualifier,LocationExtremeFluctuation.isFluctuating,LocationExtremeFluctuation.justification,LocationsNumber.justification,LocationsNumber.range,Longevity.longevity,Longevity.units,MaleMaturityAge.age,MaleMaturityAge.units,MaleMaturitySize.size,MatureIndividualsSubpopulation.value,MaxSize.size,MaxSubpopulationSize.range,MovementPatterns.pattern,NaturalMortality.value,NoThreats.noThreats,NonConsumptiveUse.isNonConsumptiveUse,NonConsumptiveUseDescription.narrative,NotUtilized.isNotUtilized,Parthenogenesis.exhibitsParthenogenesis,PopulationContinuingDecline.isDeclining,PopulationContinuingDecline.justification,PopulationContinuingDecline.qualifier,PopulationDeclineGenerations1.justification,PopulationDeclineGenerations1.qualifier,PopulationDeclineGenerations1.range,PopulationDeclineGenerations2.justification,PopulationDeclineGenerations2.qualifier,PopulationDeclineGenerations2.range,PopulationDeclineGenerations3.justification,PopulationDeclineGenerations3.qualifier,PopulationDeclineGenerations3.range,PopulationExtremeFluctuation.isFluctuating,PopulationExtremeFluctuation.justification,PopulationIncreaseRate.narrative,PopulationReductionFuture.direction,PopulationReductionFuture.justification,PopulationReductionFuture.qualifier,PopulationReductionFuture.range,PopulationReductionFutureBasis.detail,PopulationReductionFutureBasis.value,PopulationReductionPast.direction,PopulationReductionPast.justification,PopulationReductionPast.qualifier,PopulationReductionPast.range,PopulationReductionPastBasis.detail,PopulationReductionPastBasis.value,PopulationReductionPastCeased.value,PopulationReductionPastReversible.value,PopulationReductionPastUnderstood.value,PopulationReductionPastandFuture.direction,PopulationReductionPastandFuture.justification,PopulationReductionPastandFuture.numYears,PopulationReductionPastandFuture.qualifier,PopulationReductionPastandFuture.range,PopulationReductionPastandFutureBasis.detail,PopulationReductionPastandFutureBasis.value,PopulationReductionPastandFutureCeased.value,PopulationReductionPastandFutureReversible.value,PopulationReductionPastandFutureUnderstood.value,PopulationSize.range,ReproductivePeriodicity.value,SevereFragmentation.isFragmented,SevereFragmentation.justification,SubpopulationContinuingDecline.isDeclining,SubpopulationContinuingDecline.justification,SubpopulationContinuingDecline.qualifier,SubpopulationExtremeFluctuation.isFluctuating,SubpopulationExtremeFluctuation.justification,SubpopulationNumber.justification,SubpopulationNumber.range,SubpopulationSingle.value,ThreatsUnknown.value,TrendInDomesticOfftake.value,TrendInWildOfftake.value,UTCaptiveHarvest.value,UTHarvestTrendComments.narrative,UTIntlCommercialValue.value,UTLocalLivelihood.localcommercial,UTLocalLivelihood.localcommercialDetail,UTLocalLivelihood.subsistence,UTLocalLivelihood.subsistenceRationale,UTNatlCommercialValue.value,UseTradeNoInformation.value,WaterBreeding.value,YearOfPopulationEstimate.value,internal_taxon_id
,7.36,Yes,,Observed,,,,,,,Yes,,,,,,,,,,,,,1399,No,,Observed,,,Yes,15,80,,,,,,,,,,Yes,,,,,,Yes,,Observed,,,,,,,,,,"Agulhas National Park is the only statutory protected area in which it occurs, although it is also present in various other local authority and private nature reserves. ",Yes,,,,,,"Yes, over part of range",,,,,,,,,,,No,false,,,Suspected,,,,4,,,,,,,1.8,,,,false,false,,true,No,,,Suspected,,Suspected,,,Suspected,,,Suspected,,,,,,,Observed,,,,,,Projected,,,,,,,,,,,,,,,,,,,Yes,Over 50% of individuals are in isolated patches and the distances between subpopulations are considered to be too great for dispersal within one generation.,,,Suspected,,,,,,false,,,,,,,,,,,false,Yes,,13318
,0.9,Yes,Reduction of the AOO is ongoing due to invasive vegetation. ,Observed,,,,,Unknown,Fire has sizeable effects on subpopulations which may cause fluctuations of EOO and AOO,Yes,,,,,0.4,,,,,,,,2.3,Yes,Reduction of the EOO is ongoing due to invasive vegetation. ,Observed,Unknown,Fire has sizeable effects on subpopulations which may cause fluctuations of EOO and AOO.,Yes,500,800,,,,,,,,,,No,,,,,,Yes,Alien vegetation alters moisture regime and leads to more intense fires.,Observed,,,,,,,,,No,,No,,,,,,,,,,,,,,,,,No,false,No,,Projected,No,,,1,,,,,,,1.9,,,,false,false,,true,No,Unknown,,,,,,,,,,,,Yes,Large fluctuations occur with natural fynbos fires.,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,No,,,,,,,,,,false,,,,,,,,,,,false,No,,174664
1% of EOO,14.5,,,Suspected,,,,,,,No,,,,,,,,,,,,,1450,Yes,,,,,Yes,10,140,,,,,,,,,,Yes,,,,,,Yes,,Observed,,,,,,,,,,It occurs in Cape Peninsula National Park and Agulhas National Park,Yes,,,,,,"Yes, over part of range",,,,,,,,,,,No,false,,,Suspected,,,,4,,,,,,,6,,,,false,false,,true,No,,,Suspected,,Suspected,,,Suspected,,,Suspected,,,,,,,Observed,,,,,,Projected,,,,,,,,,,,,,,,,,,,No,"This species is not considered to be severely fragmented as one subpopulation/location holds >50% of individuals, however the distances between subpopulations is considered to be too great for dispersal within one generation.",,,Suspected,,,,,,false,,,,,,,,,,,false,Yes,,23124
10% of EOO,670,,,Suspected,,,,,,,No,,20,,,,,,,,,,,6700,,,,,,Yes,0,1000,,,,,,,,,,No,,,,,,Yes,,Observed,,,,,,,,,,"It occurs in several protected areas, including Cape Peninsula National Park, Helderberg Nature Reserve, and Paarl Mountain Nature Reserve.",Yes,,,,,,"Yes, over part of range",,,,,,,,,,,No,false,,,Suspected,,,,,,,,,,,8,,,,false,false,,true,No,,,Suspected,,Suspected,,,Suspected,,,Suspected,,,,,,,Observed,,,,,,Projected,,,,,,,,,,,,,,,,,,,No,,,,Suspected,,,,,,false,,,,,,,,,,,false,No,,3069
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,false,,,,,,,,,,,,,,,,,,false,false,,false,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,false,,,,,,,,,,,false,No,,3070
,18,Yes,,Observed,,,,,,,,,,,,,Congregatory (and dispersive),,,,,,,1802,Yes,,Observed,,,Yes,1400,1800,,,,,,,,,,Yes,,,,,,Yes,,Observed,,,,,,,,,,,No,,,,,,"Yes, over part of range",,,,,,,,,,,No,false,,,Suspected,,,,4,,,,,,,3.7,,,,false,false,,true,No,Yes,,Observed,,,,,,,,,,,,,,,,,,,,No individuals have been found at known breeding sites for 11 years.,Inferred,100,,a) direct observation,Unknown,Unknown,No,,,,,95,,a) direct observation,Unknown,Unknown,Unknown,,,Yes,The spatial distribution of this species is considered to be severely fragmented as no one site holds >50% of individuals and the distances between subpopulations are considered to be too great for dispersal within one generation.,,,,,,,,,false,,,,,,,,,,,false,Yes,,3176
1% of EOO,195,Unknown,,Suspected,,,,,,,No,,400,,,,Congregatory (and dispersive),,,,,,,19500,No,The reduction in EOO is likely to have ceased.,Observed,,,Yes,0,280,,,,,,,,,,Yes,,,,,,Yes,,Observed,,,,,,,,,,"It is known to occur in three protected areas: J.N. Briers-Louw Provincial Nature Reserve (near Paarl), Elandsberg Private Nature Reserve (near Hermon) and the adjoining Voëlvlei Provincial Nature Reserve.",Yes,,,,,,"Yes, over part of range",,,,,,,,,,,No,false,,,Suspected,,,The number of locations is likely to be large as it occurs on a great many farms under different management regimes over a wide area. ,15,,,,,,,3.9,,,,false,false,,true,No,,,Suspected,,Suspected,,,Suspected,,,Suspected,,Unknown,,,,,Observed,,,,,,Projected,,,,,,,,,,,,,,,,,,,No,,,,Suspected,,,,,,false,,,,,,,,,,,false,Yes,,3441
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,,,,Suspected,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,false,,,,,,,,,,,,,,,,,,false,false,,false,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,true,,,,,,,,,,,false,No,,3442
2% of EOO,130,,,Suspected,,,,,,,No,,100,,,,Congregatory (and dispersive),,,,,,,6526,Unknown,,,,,Yes,60,1600,,,,,,,,,,Yes,,,,,,Yes,,Observed,,,,,,,,,,It occurs mostly in protected areas.,Yes,,,,,,"Yes, over part of range",,,,,,,,,,,No,false,,,Suspected,,,,8,,,,,,,3.9,,,,false,false,,true,No,Yes,,Observed,,Suspected,,,Suspected,,,Suspected,,Unknown,,,,,Observed,,,,,,Projected,,,,,,,,,,,,,,,,,,,No,,Yes,,Observed,,,,,,false,,,,,,,,,,,false,Yes,,3776
,,No,,Observed,,,,,No,,No,,,,,,,,,,,,,4000,No,,Observed,,,Yes,1800,3200,,,,,,,,,,Yes,,,,,,Unknown,,Suspected,,,,,,,,,,It occurs in the uKhahlamba-Drakensberg Park.,Yes,,,,,,,,,,,,,,,,,No,false,No,,Observed,No,,,12,,,,,,,6.5,,,,false,false,,true,No,,,Suspected,,Suspected,,,Suspected,,,Suspected,,,,,,,Observed,,,,,,Projected,,,a) direct observation,Unknown,Yes,Unknown,,,,,,,,,,,,,No,,,,Suspected,,,,,,false,,,,,,,,,,,false,Yes,,54359
,440,Yes,,Observed,,,,,No,,No,,25000,2.5,Years,0.7,Congregatory (and dispersive),,,,,,,1750,No,,Observed,,,Yes,0,500,,,,,,,2,Years,9,Yes,,,2.5,,,Yes,,Observed,,,No,,No,,No,,No,It occurs in the Agulhas National Park as well as in various City of Cape Town reserves.,Yes,,,,,,No,,,,,,,,,,,No,false,Yes,,Observed,,,,7,7,Years,1,Years,8,,14,,,,false,false,,true,No,Unknown,,Observed,,Suspected,,,Suspected,,,Suspected,,No,,,,,Observed,,,,,,Projected,,,,,,,,,,,,,,,,,,,Yes,No one site holds >50% of individuals and the distances between subpopulations are considered to be too great for dispersal within one generation.,,,Suspected,,,,,,false,,,,,,,,,,,false,Yes,,54723
1% of EOO - confidence in estimate is low.,510,Yes,,Observed,,,,,,,No,,,,,,,,,,,,,51000,No,,Observed,,,Yes,0,1000,,,,,,,,,,Yes,,,,,,Yes,,Observed,,,,,,,,,,"This species occurs in the Great St Lucia Wetlands Park, the Hluhluwe-Umfolozi Game Park, and other protected areas.",Yes,,,,,,"Yes, over part of range",,,,,,,,,,,No,false,,,Suspected,,,,,,,,,,,8,,,,false,false,,true,No,,,Suspected,,Suspected,,,Suspected,,,Suspected,,,,,,,Observed,,,,,,Projected,,,,,,,,,,,,,,,,,,,Yes,Breeding populations are distributed along the highly transformed coast. No subpopulation has >50% of individuals and >50% of subpopulations are considered non-viable. ,Yes,,Observed,,,,,,false,,,,,,,,,,,false,Yes,,55280
,1900,Yes,,Observed,,,,,No,,No,,35,,,,Congregatory (and dispersive),,,,,,,19000,No,,Observed,,,Yes,0,1500,,,,,,,,,,Yes,,,,,,Unknown,,Suspected,,,,,,,,,,Afrixalus spinifrons intermedius occurs in the Khahlamba-Drakensberg National Park. Afrixalus s. spinifrons occurs in a number of coastal protected areas.,Yes,,,,,,"Yes, over part of range",,No,,No,,,,,,,No,false,No,,Observed,No,,,11,,,,,,,2.5,,,,false,false,,true,No,,,Suspected,,Suspected,,,Suspected,,,Suspected,,,,,,,Observed,,,,,,Projected,,,,,,,,,,,,,,,,,,,No,,,,Suspected,,,,,,false,,,,,,,,,,,false,Yes,,56078
,,Yes,,Observed,,,,,No,,,,35,,,,,,,,,,,1756,No,,Observed,No,,Yes,0,250,,,,,,,,,,Yes,,,,,,Yes,Habitat is declining due to encroachment by urban development and alien invasive vegetation.,Observed,,,No,,No,,No,,No,"It occurs in Tsitsikamma National Park, Goukamma Nature Reserve, and Diepwalle Forestry Area.",Yes,,,,,,"Yes, over part of range",,No,,No,,,,,,,No,false,Yes,,Observed,No,,,7,,,,,,,2.5,,,,false,false,,true,No,Yes,Subpopulations are being lost,Observed,,Suspected,,,Suspected,,,Suspected,,No,Not observed,,,,Observed,,,,,,Projected,,,,,,,,,,,,,,,,,,,Yes,No one site holds >50% of individuals and the distances between subpopulations are considered to be too great for dispersal within one generation.,,,Suspected,,,,,,false,,,,,,,,,,,false,Yes,,56065
10% of EOO,1100,Yes,,Observed,,,,,,,No,,,,,,,,,,,,,11000,No,,Observed,,,Yes,25,1400,,,,,,,,,,No,,,,,,Yes,,Observed,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,No,false,,,Suspected,,,,7,,,,,,,2.9,,,,false,false,,true,No,Unknown,,Suspected,,Suspected,,,Suspected,,,Suspected,,No,,,,,Observed,,,,,,Projected,,,,,,,,,,,,,,,,,,,Yes,No one site holds >50% of individuals and the distances between subpopulations are considered to be too great for dispersal within one generation.,,,Suspected,,,,,,false,,,,,,,,,,,false,No,,57713
3% of 3380 km2 = sum of patches where animals occur,101,Yes,,Observed,,,,,,,No,,,,,,,,,,,,,11700,No,,,,,Yes,800,1800,,,,,,,,,,No,,,,,,Yes,,Observed,,,,,,,,,,Migrated from Conservation Measures 4.4 Habitat and Site-based actions -> Protected Areas: in-place,Yes,,,,,,"Yes, over part of range",,,,,,,,,,,No,false,,,Suspected,,,,12,,,,,,,5.3,,,,false,false,,true,No,,,Suspected,,Suspected,,,Suspected,,,Suspected,,,,,,,Observed,,,,,,Projected,,,,,,,,,,,,,,,,,,,Yes,(i.e. more than half of the total number of individuals are in isolated patches).,,,Suspected,,,,,,false,,,,,,,,,,,false,No,,57721
Estimated to be 10% of EOO,1.7,No,Most of the habitat is within protected areas. Increases in invasive alien plants may cause declines in the future but these have not yet been observed.,Observed,,,,,No,,Yes,,10,,,,,,,,,,,17,No,,Observed,,,Yes,200,1100,,,,,,,,,,No,,,,,,No,,Suspected,,,,,,,,,No," It occurs in Babilonstoring, Fernkloof, Maanschynkop and Vogelgat Nature Reserves.",Yes,,," It occurs in Babilonstoring, Fernkloof, Maanschynkop and Vogelgat Nature Reserves.",90,,,,No,,No,,,,,,,No,false,No,,Observed,,,,2,,,,,,,1.8,,,,false,false,,true,No,Unknown,,Suspected,,Suspected,,,Suspected,,,Suspected,,Yes,Fire and post-fire impacts on number of mature individuals are expected to cause large changes in population sizes although quantitative data on the magnitude of these effects is lacking.,,,,Observed,,,,,,Projected,,,,,,,,,,,,,,,,,,,No,,Unknown,,Suspected,Unknown,The number of subpopulations may be affected by severe fires and encroachment by alien invasive plants but quantitative data is lacking.,,,No,false,,,,,,,,,,,false,No,,58058
,28,Unknown,,Suspected,,,,,,,No,,10,,,,,,,,,,,283,No,,Observed,,,Yes,5,1200,,,,,,,,,,No,,,,,,Yes,Parts of range are being invaded by alien invasive plant species.,Observed,,,,,,,,,,Much of this species' range is protected in the Hottentots Holland and Kogelberg Nature Reserves but some populations are not protected.,Yes,,,Much of this species' range is protected in the Hottentots Holland and Kogelberg Nature Reserves but some populations are not protected.,75,,,,No,This species is monitored at one site.,Yes,,,,,,,No,false,,,Suspected,,,At least 12 subpopulations.,12,,,,,,,1.5,,,,false,false,,true,No,,,Suspected,,Suspected,,,Suspected,,,Suspected,,Yes,Fire and post-fire effects may cause large changes in population sizes.,,,,Observed,,,,,,Projected,,,,,,,,,,,,,,,,,,,Unknown,,,,Suspected,,,,,,false,,,,,,,,,,,false,No,,58060
,13,Unknown,,Suspected,,,,,,,Yes,,10,,,,,,,,,,,134,No,,,,,Yes,25,1000,,,,,,,,,,No,,,,,,Yes,Some populations are affected by alien invasive plants and habitat destruction.,Observed,,,,,,,,,, Most of this species' range is in Table Mountain National Park and Kirstenbosch Botanic Gardens.,Yes,,, Most of this species' range is in Table Mountain National Park and Kirstenbosch Botanic Gardens.,90,,"Yes, over part of range",,,,,,,,,,,No,false,,,Suspected,,,Roughly ten populations although more work is required to delimit all population boundaries.,10,,,,,,,2.2,,,,false,false,,true,No,Unknown,,Suspected,,Suspected,,,Suspected,,,Suspected,,Yes,"Fire and post-fire impacts on number of mature individuals are expected to cause large fluctuations in population sizes, like other members of this genus.",,,,Observed,,,,,,Projected,,,,,,,,,,,,,,,,,,,No,,,,Suspected,,,,,,false,,,,,,,,,,,false,No,,58061
,9,Yes,,Observed,,,,,,,No,,,,,,,,,,,,,1525,Yes,,Observed,,,Yes,1020,1720,,,,,,,,,,No,,,,,,Yes,Plantations are drying seepages.,Observed,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,No,false,,,Suspected,,,,4,,,,,,,2.2,,,,false,false,,true,No,,,Suspected,,Suspected,,,Suspected,,,Suspected,,,,,,,Observed,,,,,,Projected,,,,,,,,,,,,,,,,,2495-3350,,No,"The spatial distribution of this species is not considered to be severely fragmented as one subpopulation/location holds >50% of individuals; however, the distances between subpopulations is considered to be too great for dispersal within one generation.",Yes,Subpopulations that appear to have been extirpated at two sites.,Observed,,,,,,false,,,,,,,,,,,false,No,,58062
,,,,Suspected,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,0,3000,,,,,,,,,,Yes,,,,,,,,Suspected,,,,,,,,,,,Yes,,,,,Migrated from Conservation Measures 4.4.2 Habitat and Site-based actions -> Protected Areas->Establishment: in-place,"Yes, over entire range",,,,,,,,,,,No,false,,,Suspected,,,,,,,,,,,,,,,true,false,,false,No,,,Suspected,,Suspected,,,Suspected,,,Suspected,,,,,,,Observed,,,,,,Projected,,,,,,,,,,,,,,,,,,,No,,,,Suspected,,,,,,false,Unknown,Unknown,Yes,,Yes,,,Yes,,No,false,Yes,,58174
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,Migrated from Conservation Measures 4.4 Habitat and Site-based actions -> Protected Areas: in-place,Yes,,,,,Migrated from Conservation Measures 4.4.2 Habitat and Site-based actions -> Protected Areas->Establishment: in-place,"Yes, over entire range",,,,,,,,,,,No,false,,,,,,,,,,,,,,,,,,false,false,,false,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,false,,,,,,,,,,,false,Yes,,58184
5% of EOO,25,No,,Observed,,,,,,,No,,,,,,,,,,,,,5000,,,,,,Yes,200,1800,,,,,,,,,,Yes,,,,,,Unknown,,Suspected,,,,,,,,,,"All populations recorded to date have been found in protected areas, Kogelberg Biosphere Nature Reserve, Hottentots Holland Nature Reserve and Fernkloof Nature Reserve.",Yes,,,"All populations recorded to date have been found in protected areas, Kogelberg Biosphere Nature Reserve, Hottentots Holland Nature Reserve and Fernkloof Nature Reserve.",90,,"Yes, over part of range",,,,,,,,,,,No,false,,,Suspected,,,,4,,,,,,,3,,,,false,false,,true,No,,,Suspected,,Suspected,,,Suspected,,,Suspected,,,,,,,Observed,,,,,,Projected,,,,,,,,,,,,,,,,,,,No,,,,Suspected,,,,,,false,,,,,,,,,,,false,Yes,,58153
10% of EOO,0.33,Unknown,,Suspected,,,,,,,Yes,,9,,,0.4,,,,,,,,3.3,No,,,,,Yes,900,1100,,,,,,,,,,No,,,,,,No,,Observed,,,,,,,,,Yes,Groot Winterhoek Wilderness Area,Yes,,,Groot Winterhoek Wilderness Area,100,,,,,,Yes,,,,,,,No,false,No,,Observed,No,,,3,,,,,,,1.4,,,,false,false,,true,No,,,Suspected,,Suspected,,,Suspected,,,Suspected,,Yes,Post-fire impacts on number of mature individuals cause major fluctuations.,,,,Observed,,,,,,Projected,,,,,,,,,,,,,,,,,,,Unknown,,,,Suspected,,,,,,false,,,,,,,,,,,false,No,,61860
,0.95,Unknown,,Suspected,,,,,,,Yes,,,,,,,,,,,,,26,,,,,,Yes,400,550,,,,,,,,,,Yes,,,,,,Yes,,Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,false,,,Suspected,,,,2,,,,,,,5,,,,false,false,,true,No,,,Suspected,,Suspected,,,Suspected,,,Suspected,,,,,,,Observed,,,,,,Projected,,,,,,,,,,,,,,,,,,,No,The spatial distribution of this species is not considered to be severely fragmented as  one site holds >50% of individuals and the distances between subpopulations are considered to be too great for dispersal within one generation.,,,Suspected,,,,,,false,,,,,,,,,,,false,Yes,,9772
50% of EOO,4.5,Yes,,Observed,,,,,,,Yes,,,,,,,,,,,,,9,No,,Observed,,,Yes,240,1060,,,,,,,,,,Yes,,,,,,Yes,Soil erosion causes siltation in streams.,Observed,,,,,,,,,,Table Mountain National Park,Yes,,,Table Mountain National Park,100,,,,,,,,,,,,,No,false,,,Suspected,,,,1,,,,,,,5.2,,,,false,false,,true,No,,,Suspected,,Suspected,,,Suspected,,,Suspected,,,,,,,Observed,,,,,,Projected,,,,,,,,,,,,,,,,,,,No,,,,Suspected,,,,,,false,,,,,,,,,,,false,Yes,,9773
3% of EOO,381,Unknown,,,,,,,Unknown,,No,,,,,,,,,,,,,12700,,,,,,Yes,0,350,,,,,,,,,,No,,,,,,Yes,,Observed,,,,,,,,,," It occurs in Mlawula Nature Reserve in Swaziland, and in Greater Saint Lucia Wetlands National Park, Hluhluwe Game Reserve and Mkuze Game Reserve in South Africa.",Yes,,,,,,Unknown,,,,,,,,,,,No,false,,,,,,,,,,,,,,2.6,,,,false,false,,true,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,false,,,,,,,,,,,false,No,,57720
5% of EOO,900,,,,,,,,,,No,,,,,,,,,,,,,18000,,,,,,Yes,0,500,,,,,,,,,,Yes,,,,,,Unknown,,,,,,,,,,,,"It occurs in several protected areas, including Table Mountain National Park and De Hoop Nature Reserve.",Yes,,,,,,Unknown,,,,,,,,,,,No,false,,,,,,,,,,,,,,4.3,,,,false,false,,true,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,false,,,,,,,,,,,false,Yes,,56142
,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,Yes,,1800,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,"It is currently known from four protected areas: Grootvadersbos Nature Reserve, Boosmansbos Wilderness Area, Swartberg Nature Reserve, and Garcia State Forest.",Yes,,,,,,Unknown,,,,,,,,,,,No,false,,,,,,,,,,,,,,5.8,,,,false,false,,true,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,false,,,,,,,,,,,false,Yes,,58190
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,300,2000,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,Yes,,,,,,Unknown,,,,,,,,,,,No,false,,,,,,,,,,,,,,,,,,false,false,,true,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,false,,,,,,,,,,,false,No,,58057
Estimated as 10% of EOO.,638,,,,,,,,,,,,10,,,,,,,,,,,6382,,,,,,Yes,0,1000,,,,,,,,,,No,,,,,,,,,,,,,,,,,,It occurs in several protected areas.,Yes,,,,,,No,,,,,,,,,,,No,false,,,,,,Known from at least 16 different mountain ranges. Locations probably greater than 20.,16,,,,,,,2.0,,,,false,false,,true,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,false,,,,,,,,,,,false,No,,58063
,1746,Unknown,,,,,,,,,No,,,,,,Congregatory (and dispersive),,,,,,,23575,Unknown,,,,,Yes,750,1500,,,,,,,,,,Yes,,,,,,Unknown,,,,,,,,,,,,"It is known from Karoo National Park, Vrolijkheid Nature Reserve and Boesmanskloof Private Nature Reserve.",Yes,,,,,,Unknown,,,,,,,,,,,No,false,,,,,,,,,,,,,,3.1,,,,true,false,,true,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,false,,,,,,,,,,,false,Yes,,58067
2% of EOO,513,,,,,,,,,,No,,,,,,,,,,,,,25650,,,,,,Yes,0,1800,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,"It is known from Sehlabathebe National Park in Lesotho, and Greater Saint Lucia Wetland Park and Vernon Crookes Nature Reserve in South Africa. ",Yes,,,,,,Unknown,,,,,,,,,,,No,false,,,,,,,,,,,,,,2.1,,,,false,false,,true,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,false,,,,,,,,,,,false,Yes,,58073
5% of EOO,450,,,,,,,,,,No,,,,,,,,,,,,,9000,,,,,,Yes,200,1600,,,,,,,,,,Yes,,,,,,Unknown,,,,,,,,,,,,It occurs in the Richtersveld National Park.,Yes,,,,,,Unknown,,,,,,,,,,,No,false,,,,,,,15,,,,,,,4.4,,,,false,false,,true,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,false,,,,,,,,,,,false,Yes,,58772
estimated as 10% of EOO,680,,,,,,,,,,No,,,,,,,,,,,,,6800,,,,,,Yes,,2000,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,This species does occurs in a few protected areas (such as Entumeni Nature Reserve and Ngome Forest Reserve).,Yes,,,,,,Unknown,,,,,,,,,,,No,false,,,,,,,15,,,,,,,4.8,,,,false,false,,true,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,false,,,,,,,,,,,false,Yes,,58773
